record_id,source_row,Document,Topic_group
2c954d0e6e2f607a902881823ecada70c6e20c9af8a5442dcc93eb208b3dc582,887,outlook mail server security hello please let query bellow thank friday pm re hello therefore rest thanks response revert back due course good weekend meantime cheers re hi obvious recommendation please enable lower left dialogue believe port expect best make explicit by checking happens after reaches forwarded mailbox mailbox both probably ask question want flow falls question kind regards hello issues concerns automatic mails which built users details also name user name related port flow created flows created by information which regarding user improvement requests improvement name details status benefits outcomes owner name etc example mails assuming considerations around reduce content abandon method favour route re suggestions thanks,Access
9cba0c2762ee3c18df0a1bd6970236458b178d242ddd72149fb49584df93b402,888,password reset greetings please confluence thank respectfully,Access
a7c4b2f874e50eb452983dbe7b5a7e6914ab101058fa04098ed6f3ac263f5114,890,add routes to profile add routes profile hi please while connected thanks,Miscellaneous
4e4060fca35f88f419604aeda4fab2a0e427f8a3072f0a8c8f85f5e9dc354a46,891,remove code from certain tickets code certain tickets hello please log unnecessary code tickets these updates ex make hard follow kind regards monitoring engineer,Miscellaneous
cecbd4a88e8a831f44cf6739124d53274752cf33190509f5d992bb75f453b8c9,893,employees not showing the current absence allowances report employees absence allowances report dears please best regards engineer employees absence allowances report hi please extracted absence allowances report thank,HR Support
3c1b05dfad17206a670a1a6a5f0306fb10052d1123a677ea508fdae169d093d2,895,your mailbox is almost full add more space mailbox almost hello deleted receiving these other options please thanks saturday mailbox almost importance high mailbox almost mb mb size maximum size please reduce mailbox size delete items mailbox empty deleted items folder,Storage
47311d581ba6be4c8bec8e482ae5cda5cf594a5ebabd0c1d85ddbd5b83d4a539,897,third load of dec pas third load,Internal Project
39887bd0d9fae116791b0762b0c4c9270069261b00462cf2bb3a5bd92bfa423f,898,import of dec load pas import load,Internal Project
ff2f08c33762f36a7f7c16954cf90372a049983dbb83d22a011d62449400f2ea,899,new member list member hello changed disciplines currently discipline please add corresponding kind regards developer,Miscellaneous
642bb051d658b2868b467a883f5882495fcec3d0f8eabd2b9fff01a15dd7c824,900,access to oracle project module module dear kindly ask module mostly interested area named thanks planning analyst,HR Support
b919c26d797a0650cc2f2e53157a8229a41ccc253fba4d09edb37c08c21dd5a5,901,oracle has assigned hi please well assign please thank best regards engineer has assigned hello please advised record number has assigned please review details take appropriate action reference number details requested testing location summary additional comments requirements hello please codes thank regards assign reference assignment summary location please link kind regards please ref msg,Miscellaneous
fac55b78450ef42dad653ec0c135aa10b584e04571d456571bb0f263a36b51c8,902,new shared folder internship shared folder internship hello kind change name internship folder internship storage internship also please make persons questions please let thanks,Storage
91638af94da97e1aa4b2a1329fce193d6551da16cd7afefb69a08d91579aa04f,903,cancel meetings organized by another person cancel meetings organized by person hi please help cancel attached recurrent meetings these by colleague maternity leave owner make changes cannot organizer thank kind regards programme portfolio officer,Miscellaneous
d4208f1e6736a288c145b8bbdfc84e6d9a788b74024a7f52105eab5973e0a630,904,re logged request create repository for project mobile evolution re logged create repository mobile evolution la repository va se ca repository fie tot sub mobile evolution loc mobile evolution ca si fie tot la ca pun la client developer wrote logged fellow has logged good hands usually take solved expect hear sooner want progress made please details reference summary create repository mobile evolution description create repository client name name mobile evolution number repositories more resolution target date good needs hundreds tickets receive daily according urgency impact resolving high impact high urgency tickets wish add details increase priority drop leave comment how warm regards ext ref msg,Access
